,betas,ci0,ci1,df,n,predictors,pvals,r2,se,tvals
0,-0.9047786533465845,-1.8387042995747063,-0.9831074805597811,28.0,30.0,const,0.05708094039616689,0.9271169283186034,0.45592774364651956,-1.9844781677687477
1,-0.8868501951055335,0.029146992881537437,-0.7905929096512859,28.0,30.0,x1,1.8473922595476095e-17,0.9271169283186034,0.04699128580946403,-18.872652233894016
