,betas,ci0,ci1,df,n,predictors,pvals,r2,se,tvals
0,0.2881038976046571,0.24216032774347723,-0.4258231607338993,28.0,30.0,const,2.9412839762790835e-13,0.5357951941053083,0.0224289248576406,12.845194294122043
1,-0.3130307886249596,0.33404746746583697,-0.20023841651601987,28.0,30.0,x1,4.2867281074052176e-06,0.5357951941053083,0.0550634538454535,-5.684910167523137
