,betas,ci0,ci1,df,n,predictors,pvals,r2,se,tvals
0,0.7512706594344332,0.625371850405873,-18.48841682796917,28.0,30.0,const,9.629373040215106e-13,0.0013298809589655791,0.06146180925644558,12.223373644921566
1,-1.5927024550371947,0.8771694684629934,15.303011917894782,28.0,30.0,x1,0.8482772641367771,0.0013298809589655791,8.248220789800804,-0.1930964865788539
